global_iso_id,nu,sw,n_air,gamma_self,elower,nu-err,sw-err,n_air-err,gamma_self-err,nu-ref,sw-ref,n_air-ref,gamma_self-ref
1,4.369783,1.895e-34,0.75,0.412,5756.6592,4,4,6,6,762,26,778,817
1,4.48355,1.276e-34,0.71,0.412,5842.0283,4,4,5,5,762,26,778,817
1,4.571618,5.024e-30,0.71,0.412,3495.939,5,4,5,6,762,26,778,817
1,4.656998,1.168e-28,0.42,0.253,3080.179,5,5,4,2,18,31,62,94
1,4.763938,8.776e-35,0.57,0.352,4846.7739,4,4,4,2,762,26,819,817
1,4.920466,1.825e-30,0.77,0.391,3868.8728,5,4,5,6,762,26,778,817
1,5.277974,2.118e-33,0.66,0.315,5022.2808,4,4,4,6,762,26,778,817
1,5.330675,5.343e-33,0.62,0.391,4381.9038,4,4,4,2,762,26,819,817
1,5.351387,4.1e-32,0.69,0.412,3951.3145,5,4,4,2,762,26,819,817
1,5.555983,1.685e-32,0.62,0.371,4190.2622,4,4,4,2,762,26,819,817
1,5.91469,1.246e-29,0.38,0.208,3437.2751,4,4,4,2,762,26,101,817
1,5.947272,2.926e-34,0.56,0.315,5812.3838,3,4,8,7,762,26,819,817
1,6.114567,7.785e-23,0.68,0.519,136.1639,5,5,6,6,18,31,778,52
1,6.446024,1.31e-35,0.36,0.25,6444.6343,4,4,4,2,762,26,819,817
1,6.570333,1.721e-30,0.68,0.456,3789.9692,5,4,6,6,762,26,778,817
1,6.915385,2.21e-35,0.87,0.352,6340.3379,4,4,4,6,762,26,778,817
1,6.915896,2.462e-33,0.51,0.298,5169.0386,4,4,4,2,762,26,819,817
1,6.975432,1.657e-27,0.62,0.371,2399.1655,5,5,4,2,18,31,819,817
1,6.996459,2.258e-35,0.67,0.391,5749.6626,4,4,4,2,762,26,819,817
1,7.078452,1.365e-35,0.48,0.281,5062.0088,3,4,4,2,762,26,819,817
1,7.082835,6.521e-35,0.61,0.352,4188.394,4,4,4,2,762,26,819,817
1,7.130356,9.983e-36,0.48,0.298,5027.2559,4,4,4,2,762,26,819,817
1,7.272415,1.551e-35,0.48,0.281,5741.4258,4,4,4,2,762,26,819,817
1,7.405549,2.419e-33,0.62,0.352,5782.7085,4,4,4,5,762,26,778,817
1,7.529322,4.191e-35,0.51,0.315,5022.2808,4,4,4,2,762,26,819,817
1,7.596781,8.71e-34,0.57,0.333,4224.5874,4,4,4,2,762,26,819,817
1,7.76158,6.153e-27,0.68,0.371,2398.3816,5,5,5,5,18,31,778,817
1,7.841962,7.559e-33,0.51,0.315,5229.5776,4,4,4,2,762,26,819,817
1,7.898834,1.744e-35,0.36,0.25,6256.0195,3,4,4,2,762,26,819,817
1,8.112253,2.899e-32,0.66,0.315,4918.2344,4,4,4,6,762,26,778,817
1,8.149689,3.719e-34,0.69,0.434,5549.7017,4,4,4,2,762,26,819,817
1,8.253712,2.674e-28,0.5,0.3,2872.5808,5,5,4,2,18,31,62,94
1,8.287542,2.987e-35,0.51,0.315,4661.4482,4,4,4,2,762,26,819,817
1,8.348342,2.11e-31,0.71,0.434,3926.8623,4,4,4,2,762,26,819,817
1,8.360701,7.548e-31,0.91,0.333,4259.8789,4,4,4,6,762,26,778,817
1,8.415867,2.482e-32,0.57,0.333,4564.0303,4,4,5,6,762,26,778,817
1,8.473018,5.322e-30,0.68,0.456,3887.1143,5,4,6,6,762,26,778,817
1,8.473649,1.561e-33,0.36,0.25,5781.9575,4,4,4,2,762,26,819,817
1,8.480251,1.234e-35,0.61,0.371,6171.3555,4,4,4,2,762,26,819,817
1,8.552441,8.671e-32,0.8,0.333,4775.0879,4,4,4,6,762,26,778,817
1,8.587987,1.088e-33,0.67,0.391,3868.9868,5,4,4,2,762,26,819,817
1,8.6711,5.941e-28,0.46,0.268,2739.4287,5,5,4,2,18,31,62,94
1,8.758287,2.314e-35,0.48,0.281,5465.0522,3,4,4,2,762,26,819,817
1,8.769334,6.965e-29,0.57,0.333,3101.1423,5,5,4,2,18,31,819,817
1,8.779495,1.456e-34,0.48,0.281,5144.4082,4,4,4,2,762,26,819,817
1,8.787797,2.098e-28,0.57,0.333,3101.1238,5,5,4,2,18,31,819,817
1,8.806541,3.194e-32,0.51,0.315,5229.5786,4,4,4,2,762,26,819,817
1,8.84805,1.647e-33,0.61,0.352,4448.9707,4,4,4,2,762,26,819,817
1,8.891269,1.734e-33,0.41,0.161,5739.2246,4,4,4,2,762,26,101,817
1,8.944479,3.459e-30,0.61,0.352,4188.394,5,4,8,5,762,26,819,817
1,9.266665,1.82e-34,0.75,0.412,5842.002,4,4,6,6,762,26,778,817
1,9.511897,2.027e-33,0.51,0.298,5473.8105,3,4,4,2,762,26,819,817
1,9.520433,6.093e-33,0.51,0.298,5473.8022,3,4,4,2,762,26,819,817
1,9.587702,3.647e-34,0.69,0.434,5630.1431,4,4,4,2,762,26,819,817
1,9.638056,1.593e-34,0.41,0.161,6167.7085,4,4,4,2,762,26,101,817
1,9.65341,1.745e-34,0.24,0.25,6139.0283,4,4,4,2,762,26,819,817
1,9.656233,1.594e-34,0.74,0.48,6194.7876,3,4,3,7,762,26,778,817
1,9.733177,4.758e-35,0.82,0.434,6430.6216,4,4,4,7,762,26,778,817
1,9.795577,1.782e-27,0.87,0.352,2724.1672,5,5,4,6,18,31,778,817
1,9.832807,1.969e-35,0.41,0.131,6707.3354,3,4,4,2,762,26,101,817
1,9.85717,3.8e-31,0.56,0.333,4774.8047,4,4,8,5,762,26,819,817
1,9.921489,6.094e-28,0.61,0.352,2724.0415,5,5,4,2,18,31,819,817
1,10.098368,3.518e-32,0.68,0.371,5276.4644,4,4,5,6,762,26,778,817
1,10.47613,3.68e-32,0.69,0.48,3779.4932,4,4,4,2,762,26,819,817
1,10.57651,8.993e-31,0.51,0.298,4483.2275,5,4,8,6,762,26,819,817
1,10.714931,2.622e-24,0.66,0.296,1282.9192,5,5,4,6,18,767,778,52
1,10.756961,1.67e-33,0.57,0.352,4553.2734,4,4,4,2,762,26,819,817
1,10.773406,2.604e-30,0.73,0.412,4066.1221,5,4,5,6,762,26,778,817
1,10.791698,1.669e-30,0.59,0.352,4186.5688,5,4,4,6,762,26,778,817
1,10.792594,4.178e-30,0.36,0.25,4174.0371,5,4,4,2,762,26,819,817
1,10.84594,9.089e-23,0.73,0.507,315.7795,5,5,5,6,18,767,778,52
1,10.897115,1.612e-30,0.73,0.412,3966.5591,5,4,5,6,762,26,778,817
1,11.011445,3.757e-33,0.67,0.391,4065.1316,4,4,4,2,762,26,819,817
1,11.045233,1.594e-28,0.69,0.412,3381.7041,5,5,8,7,20,33,819,817
1,11.215351,5.564e-26,0.66,0.371,2042.7534,5,5,5,6,18,767,778,817
1,11.309547,2.248e-29,0.41,0.195,3810.9341,4,4,4,2,762,26,101,817
1,11.835155,1.022e-29,0.41,0.208,4006.071,5,4,4,2,762,26,101,817
1,11.870914,1.264e-33,0.66,0.371,5674.3091,4,4,5,6,762,26,778,817
1,12.479156,2.271e-33,0.56,0.333,4387.0625,4,4,4,2,762,26,819,817
1,12.519964,4.112e-33,0.53,0.352,5598.5776,4,4,4,5,762,26,778,817
1,12.560345,6.786e-31,0.75,0.391,4381.9038,4,4,5,5,762,26,778,817
1,12.630986,6.961e-32,0.56,0.315,4996.3306,4,4,4,2,762,26,819,817
1,12.682023,8.25e-22,0.69,0.637,212.1564,5,5,6,8,18,767,778,52
1,12.7297,1.875e-33,0.48,0.298,5728.6606,3,4,4,2,762,26,819,817
1,12.765087,5.656e-33,0.48,0.298,5728.6606,3,4,4,2,762,26,819,817
1,12.811809,1.595e-29,0.69,0.434,3864.7629,5,4,6,8,762,26,778,817
1,13.01349,2.994e-25,0.64,0.382,1525.1361,5,5,4,2,18,767,62,94
1,13.098239,5.176e-30,0.58,0.352,4368.6367,5,4,4,5,762,26,778,817
1,13.439649,1.047e-28,0.62,0.391,3722.731,5,5,3,6,20,33,819,817
1,13.458897,4.501e-29,0.76,0.391,3482.48,5,4,5,5,762,26,778,817
1,13.705809,5.016e-31,0.48,0.298,4497.1919,3,4,4,2,762,26,819,817
1,13.709242,1.672e-31,0.48,0.298,4497.1919,3,4,4,2,762,26,819,817
1,14.199487,4.181e-27,0.51,0.352,2905.4336,5,5,4,5,18,767,778,817
1,14.260197,4.858e-32,0.56,0.315,4994.7026,4,4,4,2,762,26,819,817
1,14.343664,4.122e-30,0.69,0.434,3962.918,5,4,6,8,762,26,778,817
1,14.515344,4.337e-31,0.57,0.333,4564.3667,4,4,4,2,762,26,819,817
1,14.588315,4.871e-24,0.69,0.264,1045.0583,5,5,4,6,18,767,778,94
1,14.602368,3.325e-32,0.56,0.333,4769.0381,4,4,4,2,762,26,819,817
1,14.634232,1.874e-28,0.56,0.333,3306.2957,5,5,4,2,18,31,819,817
1,14.6485,7.178e-23,0.75,0.329,742.0763,5,5,5,5,18,767,778,79
1,14.701423,1.494e-27,0.95,0.352,2905.4307,5,5,4,6,18,767,778,817
1,14.718126,5.688e-28,0.56,0.333,3306.2952,5,5,4,2,18,31,819,817
1,14.725397,1.281e-33,0.61,0.352,4663.1509,4,4,4,2,762,26,819,817
1,14.777502,1.499e-23,0.7,0.27,1045.058,5,5,8,5,18,767,62,94
1,14.943711,8.625e-22,0.65,0.467,285.4186,5,5,6,6,18,767,778,94
1,14.949097,1.329e-30,0.41,0.333,4564.0303,4,4,3,6,762,26,778,817
1,15.027739,1.191e-32,0.57,0.352,4846.7754,4,4,4,2,762,26,819,817
1,15.079461,2.864e-31,0.67,0.412,4050.052,4,4,4,2,762,26,819,817
1,15.157265,2.314e-33,0.39,0.265,5683.3315,4,4,4,2,762,26,819,817
1,15.300476,1.587e-32,0.41,0.172,5276.8003,3,4,4,2,762,26,101,817
1,15.314789,1.513e-33,0.61,0.352,4353.231,4,4,4,2,762,26,819,817
1,15.449727,1.34e-25,0.72,0.434,1907.4514,5,5,6,6,18,767,778,817
1,15.48887,1.79e-30,0.71,0.412,4134.7983,5,4,5,5,762,26,778,817
1,15.502726,8.073e-32,0.61,0.352,4332.9116,4,4,4,2,762,26,819,817
1,15.504926,8.489e-33,0.48,0.281,5153.5337,4,4,4,2,762,26,819,817
1,15.680949,2.643e-33,0.48,0.281,5418.8022,4,4,4,2,762,26,819,817
1,15.707169,2.753e-23,0.74,0.346,742.0731,5,5,5,5,18,767,778,94
1,15.81243,7.974e-32,0.69,0.412,3875.0171,4,4,8,7,762,26,819,817
1,15.83393,1.092e-22,0.71,0.396,488.1342,5,5,5,5,18,767,778,94
1,15.970415,1.932e-29,0.65,0.434,3935.344,5,4,6,6,762,26,778,817
1,16.066694,1.914e-33,0.69,0.412,5639.7305,4,4,6,6,762,26,778,817
1,16.294303,2.242e-23,0.77,0.487,586.4792,5,5,4,7,18,767,778,94
1,16.628261,1.147e-26,0.48,0.371,2552.8799,5,5,3,5,18,767,778,817
1,16.79723,3.227e-24,0.72,0.204,1394.8143,5,5,4,2,18,767,62,94
1,16.827724,1.08e-24,0.72,0.206,1394.8142,5,5,4,2,18,767,62,94
1,16.841007,8.186e-32,0.56,0.315,4992.1206,4,4,4,2,762,26,819,817
1,17.043836,1.132e-33,0.73,0.333,5979.7192,4,4,4,6,762,26,778,817
1,17.140068,4.742e-31,0.77,0.352,4232.3843,4,4,4,7,762,26,778,817
1,17.219532,1.309e-28,0.78,0.434,3299.991,5,5,6,6,20,33,778,817
1,17.22201,4.345e-33,0.51,0.315,5229.5776,4,4,4,2,762,26,819,817
1,17.488526,1.886e-28,0.71,0.48,3779.4932,5,5,8,7,20,33,819,817
1,17.541073,1.496e-31,0.41,0.183,5035.124,4,4,4,2,762,26,101,817
1,17.561716,1.767e-29,0.65,0.371,4016.0525,4,4,5,5,762,26,778,817
1,17.690312,2.413e-26,0.5,0.335,2533.7932,5,5,4,2,18,767,62,94
1,17.71557,6.029e-31,0.36,0.221,4507.522,3,4,4,2,762,26,101,817
1,17.769892,1.964e-30,0.58,0.352,4368.5459,4,4,4,5,762,26,778,817
1,17.787421,8.136e-31,0.77,0.352,4332.9116,4,4,4,7,762,26,778,817
1,17.788589,8.378e-33,0.48,0.281,5421.2671,4,4,4,2,762,26,819,817
1,17.819567,1.268e-30,0.41,0.195,4409.3428,3,4,4,2,762,26,101,817
1,17.929493,6.265e-33,0.51,0.298,5069.0874,4,4,4,2,762,26,819,817
1,17.960061,4.929e-31,0.61,0.371,4677.876,4,4,8,5,762,26,819,817
1,17.960096,1.635e-31,0.69,0.371,4677.876,4,4,4,6,762,26,778,817
1,18.012431,3.852e-31,0.69,0.412,3877.5747,5,4,8,7,762,26,819,817
1,18.037596,9.611e-28,0.71,0.48,3680.4536,5,5,8,7,20,33,819,817
1,18.184133,1.454e-32,0.48,0.281,5316.8037,4,4,4,2,762,26,819,817
1,18.235622,2.048e-25,0.69,0.412,2005.9171,5,5,6,6,18,767,778,817
1,18.286492,1.899e-32,0.48,0.281,5255.3457,4,4,4,2,762,26,819,817
1,18.295144,9.395e-29,0.51,0.315,3752.4163,5,5,4,2,18,31,819,817
1,18.308035,3.259e-29,0.51,0.315,3752.416,4,4,4,2,762,26,819,817
1,18.481764,9.293e-28,0.71,0.456,3316.145,5,5,8,7,20,33,819,817
1,18.574102,2.159e-28,0.68,0.412,3482.0645,5,5,6,6,20,33,778,817
1,18.577385,5.207e-20,0.75,0.487,23.7944,5,5,8,7,18,767,62,94
1,18.599149,2.594e-33,0.72,0.434,5539.2524,4,4,6,6,762,26,778,817
1,18.611576,5.788e-31,0.41,0.183,4833.2061,4,4,4,2,762,26,101,817
1,18.68865,3.509e-33,0.61,0.352,4368.5459,4,4,4,2,762,26,819,817
1,18.810863,1.37e-30,0.57,0.352,4368.5459,4,4,4,2,762,26,819,817
1,18.896151,4.004e-29,0.57,0.352,4052.8369,5,4,4,2,762,26,819,817
1,18.9015,3.533e-33,0.61,0.352,4658.9746,4,4,4,2,762,26,819,817
1,18.907328,1.129e-33,0.62,0.391,4076.8955,4,4,4,2,762,26,819,817
1,18.92025,4.034e-30,0.75,0.412,4135.0176,4,4,6,6,762,26,778,817
1,19.077007,3.262e-26,0.53,0.297,2414.7234,5,5,4,2,18,767,62,94
1,19.172083,4.241e-32,0.62,0.391,4076.1431,4,4,4,2,762,26,819,817
1,19.28191,4.634e-26,0.58,0.371,2552.8574,5,5,4,5,18,767,778,817
1,19.443272,1.158e-33,0.67,0.391,5634.1206,4,4,4,2,762,26,819,817
1,19.453613,4.697e-30,0.71,0.412,4224.8511,5,4,5,5,762,26,778,817
1,19.600797,1.006e-31,0.57,0.352,5020.0264,4,4,4,2,762,26,819,817
1,19.616458,3.361e-32,0.57,0.352,5020.0254,4,4,4,2,762,26,819,817
1,19.728838,9.579e-31,0.74,0.48,4717.4736,3,4,3,7,762,26,778,817
1,19.736723,5.557e-28,0.5,0.282,3244.6008,5,5,4,2,18,31,62,94
1,19.746225,6.398e-30,0.65,0.434,4030.3059,4,4,6,6,762,26,778,817
1,19.789521,3.355e-30,0.41,0.183,4201.2485,3,4,4,2,762,26,101,817
1,19.803988,6.748e-27,0.91,0.333,2670.7898,5,5,4,6,18,767,778,817
1,19.84971,2.28e-25,0.63,0.391,2251.8625,5,5,6,6,18,767,778,817
1,19.963628,6.116e-32,0.56,0.315,4817.7354,4,4,4,2,762,26,819,817
1,20.037741,9.332e-31,0.74,0.391,4381.9038,4,4,5,5,762,26,778,817
1,20.374396,4.227e-29,0.75,0.371,3873.7932,5,4,5,6,762,26,778,817
1,20.384133,4.862e-33,0.56,0.333,5976.459,4,4,4,5,762,26,778,817
1,20.408591,5.046e-33,0.63,0.391,5877.3931,4,4,6,6,762,26,778,817
1,20.422284,2.432e-33,0.39,0.265,5581.1084,4,4,4,2,762,26,819,817
1,20.457346,1.041e-32,0.61,0.352,4332.7739,4,4,4,2,762,26,819,817
1,20.490519,1.52e-33,0.41,0.161,5680.7852,3,4,4,2,762,26,101,817
1,20.492067,1.189e-31,0.71,0.48,5354.8711,4,4,8,7,762,26,819,817
1,20.692201,2.007e-31,0.41,0.161,5031.9731,4,4,4,2,762,26,101,817
1,20.704358,5.685e-22,0.75,0.419,488.1077,5,5,6,6,18,767,778,94
1,21.257709,2.965e-33,0.51,0.298,5728.6606,3,4,4,2,762,26,819,817
1,21.27148,5.996e-31,0.71,0.48,5258.3994,3,4,8,7,762,26,819,817
1,21.366172,6.627e-31,0.75,0.391,4468.6978,4,4,5,5,762,26,778,817
1,21.511243,3.028e-33,0.51,0.298,6029.2407,4,4,8,6,762,26,819,817
1,21.540438,2.41e-25,0.75,0.171,1789.0428,5,5,4,2,18,767,62,94
1,21.545092,7.231e-25,0.75,0.171,1789.0428,5,5,4,2,18,767,62,94
1,21.733072,8.486e-31,0.67,0.412,4027.8027,4,4,4,2,762,26,819,817
1,21.776686,1.185e-33,0.51,0.298,5207.8018,4,4,4,2,762,26,819,817
1,21.94872,3.053e-23,0.71,0.468,1618.5571,5,5,8,7,18,767,819,93
1,21.993922,8.524e-31,0.71,0.434,3827.3914,5,4,8,7,762,26,819,817
1,22.026342,1.431e-33,0.58,0.371,6171.3379,4,4,4,5,762,26,778,817
1,22.09194,1.045e-32,0.69,0.412,5727.5708,4,4,6,6,762,26,778,817
1,22.178679,1.159e-33,0.39,0.281,6266.3711,3,4,4,2,762,26,819,817
1,22.351222,6.479e-32,0.71,0.434,3864.7629,5,4,4,2,762,26,819,817
1,22.397971,4.039e-32,0.51,0.298,5171.0591,4,4,4,2,762,26,819,817
1,22.405654,2.968e-33,0.67,0.412,5633.3916,4,4,4,2,762,26,819,817
1,22.676433,2.234e-30,0.74,0.391,4468.6934,4,4,5,5,762,26,778,817
1,22.709375,6.252e-33,0.67,0.412,4027.8027,5,4,4,2,762,26,819,817
1,22.808773,5.019e-31,0.69,0.371,4759.8535,4,4,4,6,762,26,778,817
1,23.068112,1.711e-31,0.61,0.371,4759.8516,3,4,8,5,762,26,819,817
1,23.083105,1.294e-32,0.72,0.434,5629.9429,4,4,6,6,762,26,778,817
1,23.177827,1.884e-33,0.51,0.298,5473.8022,4,4,4,2,762,26,819,817
1,23.315127,1.589e-33,0.69,0.412,3951.3145,5,4,4,2,762,26,819,817
1,23.33578,1.488e-30,0.75,0.412,4224.8169,4,4,6,6,762,26,778,817
1,23.631855,6.824e-33,0.56,0.333,5406.5488,3,4,4,2,762,26,819,817
1,23.634428,2.047e-32,0.56,0.333,5406.5488,4,4,4,2,762,26,819,817
1,23.731269,3.704e-33,0.56,0.333,5979.7192,3,4,4,2,762,26,819,817
1,24.031645,1.033e-28,0.82,0.391,3722.731,5,4,5,6,762,26,778,817
1,24.103995,3.391e-32,0.56,0.315,4837.6992,4,4,4,2,762,26,819,817
1,24.172303,1.155e-27,0.69,0.456,3825.2131,5,5,8,7,20,767,819,817
1,24.522496,6.415e-28,0.69,0.456,3725.9419,5,5,8,7,20,33,819,817
1,24.621757,1.587e-33,0.51,0.315,6411.8755,4,4,4,2,762,26,819,817
1,25.032302,5.355e-30,0.48,0.298,4240.9414,4,4,4,2,762,26,819,817
1,25.034383,1.607e-29,0.48,0.298,4240.9414,4,4,4,2,762,26,819,817
1,25.063676,1.742e-28,0.66,0.371,3601.8586,5,5,5,6,20,33,778,817
1,25.075739,9.303e-32,0.75,0.391,5138.188,4,4,5,6,762,26,778,817
1,25.085124,3.433e-20,0.77,0.463,70.0908,5,5,8,7,18,767,62,94
1,25.138457,9.115e-31,0.67,0.412,4125.1489,4,4,4,2,762,26,819,817
1,25.142285,5.819e-31,0.62,0.391,4381.9038,4,4,4,2,762,26,819,817
1,25.25369,6.2e-33,0.62,0.391,4381.9038,4,4,4,2,762,26,819,817
1,25.395605,6.069e-31,0.91,0.333,4792.3398,4,4,4,6,762,26,778,817
1,25.426902,3.119e-33,0.24,0.25,5862.3379,4,4,4,2,762,26,819,817
1,25.577525,1.733e-25,0.52,0.302,1960.2075,5,5,4,2,18,767,62,94
1,25.827385,7.749e-32,0.61,0.352,4368.6367,5,4,8,6,762,26,819,817
1,25.846413,5.787e-28,0.48,0.281,3136.4126,5,5,4,2,18,31,819,817
1,25.867995,2.983e-27,0.74,0.48,3196.0933,5,5,3,7,20,767,778,817
1,25.951058,1.038e-32,0.41,0.195,5835.2837,4,4,4,2,762,26,101,817
1,26.102224,3.897e-32,0.57,0.352,5096.2451,4,4,4,2,762,26,819,817
1,26.124765,1.629e-30,0.62,0.391,4381.9038,4,4,4,2,762,26,819,817
1,26.147276,1.173e-31,0.57,0.352,5096.2456,4,4,4,2,762,26,819,817
1,26.148127,1.288e-33,0.48,0.371,6251.7148,4,4,3,5,762,26,778,817
1,26.286797,4.419e-30,0.61,0.352,4426.0659,4,4,4,2,762,26,819,817
1,26.383237,9.435e-32,0.67,0.391,4050.5122,5,4,4,2,762,26,819,817
1,26.472072,2.233e-26,0.71,0.48,3175.4414,5,5,8,7,20,767,819,817
1,26.553617,1.655e-31,0.61,0.371,4526.7197,4,4,4,2,762,26,819,817
1,26.729109,1.04e-32,0.69,0.412,5608.2852,4,4,4,2,762,26,819,817
1,26.80353,4.373e-32,0.39,0.281,5037.3369,3,4,4,2,762,26,819,817
1,26.803533,1.312e-31,0.39,0.281,5037.3369,3,4,4,2,762,26,819,817
1,26.803577,1.784e-33,0.56,0.315,5229.5776,4,4,4,2,762,26,819,817
1,26.862225,4.295e-32,0.71,0.434,3858.8755,4,4,4,2,762,26,819,817
1,26.869839,5.471e-33,0.56,0.315,5229.5786,4,4,4,2,762,26,819,817
1,26.995802,1.958e-33,0.63,0.391,5963.1841,4,4,6,6,762,26,778,817
1,27.283496,4.419e-29,0.74,0.391,3719.491,5,4,4,6,762,26,778,817
1,27.35954,1.417e-29,0.67,0.391,4049.5359,4,4,4,2,762,26,819,817
1,27.434901,6.985e-31,0.69,0.456,5400.7368,4,4,8,7,762,26,819,817
1,27.449254,3.901e-33,0.56,0.333,5039.627,4,4,4,2,762,26,819,817
1,27.474704,1.3e-29,0.67,0.412,4126.4634,4,4,4,2,762,26,819,817
1,27.570842,2.669e-29,0.41,0.195,4174.2847,5,4,4,2,762,26,101,817
1,27.775784,4.778e-31,0.91,0.333,4689.3281,4,4,4,6,762,26,778,817
1,27.984584,2.654e-32,0.72,0.371,5436.2778,4,4,5,6,762,26,778,817
1,28.004462,3.84e-31,0.69,0.456,5304.0063,3,4,8,7,762,26,819,817
1,28.054466,1.911e-24,0.58,0.333,1690.6644,5,5,4,2,18,767,62,94
1,28.268176,8.233e-32,0.56,0.333,4756.3936,4,4,4,2,762,26,819,817
1,28.488075,1.729e-25,0.46,0.3,2246.885,5,5,4,2,18,767,62,94
1,28.618485,3.395e-33,0.51,0.315,5836.9854,3,4,4,2,762,26,819,817
1,28.618699,1.132e-33,0.51,0.315,5836.9854,3,4,4,2,762,26,819,817
1,28.685368,1.929e-23,0.69,0.456,1664.9646,5,5,8,7,18,767,819,817
1,28.814601,1.45e-25,0.76,0.153,2225.4692,5,5,4,2,18,767,62,94
1,28.815294,4.835e-26,0.76,0.153,2225.4692,5,5,4,2,18,767,62,94
1,29.056415,8.368e-28,1.01,0.412,3597.866,5,5,4,7,20,33,778,817
1,29.141747,7.764e-31,0.69,0.412,4902.1299,4,4,8,7,762,26,819,817
1,29.481981,2.052e-32,0.62,0.391,5761.0288,4,4,3,6,762,26,819,817
1,29.797867,5.048e-30,0.67,0.412,4066.1221,4,4,4,2,762,26,819,817
1,29.847971,1.746e-31,0.74,0.48,5274.1587,3,4,3,7,762,26,778,817
1,29.997525,8.35e-24,0.74,0.48,1634.967,5,5,3,7,18,767,778,817
1,30.100724,4.304e-26,0.77,0.352,2181.0898,5,5,4,7,18,767,778,817
1,30.107865,5.863e-24,0.71,0.456,1742.3055,5,5,8,7,18,767,819,817
1,30.227777,2.93e-23,0.91,0.416,1050.1577,5,5,4,6,18,767,778,94
1,30.326692,1.709e-33,0.57,0.352,4457.8184,4,4,4,2,762,26,819,817
1,30.422296,3.149e-30,0.41,0.172,4608.2197,4,4,4,2,762,26,101,817
1,30.45597,2.23e-29,0.67,0.412,4135.0176,4,4,4,2,762,26,819,817
1,30.458579,3.668e-33,0.57,0.352,6087.8506,4,4,4,2,762,26,819,817
1,30.560189,1.423e-21,0.72,0.47,285.2193,5,5,6,6,18,767,778,94
1,30.66533,1.181e-32,0.57,0.333,5008.9619,4,4,4,2,762,26,819,817
1,30.679235,3.954e-33,0.57,0.333,5008.9624,4,4,4,2,762,26,819,817
1,30.74283,9.117e-31,0.51,0.315,4996.3306,4,4,4,2,762,26,819,817
1,30.76844,8.472e-31,0.56,0.315,4918.2344,4,4,4,2,762,26,819,817
1,30.791725,1.199e-24,0.62,0.391,2130.4944,5,5,3,6,18,767,819,817
1,30.802317,1.311e-31,0.71,0.456,5378.7446,4,4,8,7,762,26,819,817
1,30.894277,1.902e-25,0.77,0.391,2251.6953,5,5,5,6,18,767,778,817
1,30.974642,3.688e-31,0.74,0.48,5369.7622,4,4,3,7,762,26,778,817
1,31.140383,1.799e-31,0.76,0.391,5002.5698,4,4,5,5,762,26,778,817
1,31.331738,1.569e-30,0.57,0.333,4725.062,4,4,4,2,762,26,819,817
1,31.348508,2.883e-29,0.72,0.434,3935.2107,4,4,6,6,762,26,778,817
1,31.370259,1.718e-31,0.48,0.298,5473.8022,4,4,4,2,762,26,819,817
1,31.390145,5.285e-30,0.67,0.412,4224.8511,5,4,4,2,762,26,819,817
1,31.420951,1.52e-33,0.77,0.352,5907.9155,4,4,4,7,762,26,778,817
1,31.466396,5.607e-32,0.56,0.315,4939.7939,4,4,4,2,762,26,819,817
1,31.652329,1.171e-31,0.71,0.412,5033.71,4,4,5,6,762,26,778,817
1,31.719669,2.522e-32,0.56,0.333,5475.7554,4,4,4,2,762,26,819,817
1,31.725895,8.416e-33,0.56,0.333,5475.7554,3,4,4,2,762,26,819,817
1,31.811148,6.119e-32,0.48,0.298,5473.8105,3,4,4,2,762,26,819,817
1,31.892755,7.816e-32,0.56,0.315,5229.5786,4,4,4,2,762,26,819,817
1,31.893721,2.605e-32,0.56,0.315,5229.5776,3,4,4,2,762,26,819,817
1,31.928469,4.78e-33,0.24,0.265,5933.5454,4,4,4,2,762,26,819,817
1,31.953912,6.554e-32,0.71,0.434,3858.8755,4,4,4,2,762,26,819,817
1,32.045353,1.287e-29,0.41,0.195,4174.2847,4,4,4,2,762,26,101,817
1,32.132029,2.426e-32,0.41,0.172,5481.1001,3,4,4,2,762,26,101,817
1,32.159563,1.083e-32,0.56,0.315,4493.8042,4,4,4,2,762,26,819,817
1,32.203963,6.752e-33,0.66,0.315,4611.7944,4,4,5,6,762,26,778,817
1,32.235509,4.724e-32,0.24,0.265,5450.8877,3,4,4,2,762,26,819,817
1,32.290571,2.001e-25,0.57,0.352,2462.8752,5,5,4,2,18,767,819,817
1,32.366233,1.606e-21,0.69,0.458,383.8425,5,5,6,6,18,767,778,94
1,32.648432,4.849e-28,0.74,0.48,3693.2935,5,5,3,7,20,33,778,817
1,32.856377,8.078e-33,0.51,0.315,4994.7026,4,4,4,2,762,26,819,817
1,32.940741,9.382e-33,0.71,0.434,5506.3115,4,4,4,2,762,26,819,817
1,32.95369,2.498e-20,0.74,0.495,37.1371,5,5,3,7,18,767,778,94
1,32.964888,2.016e-29,0.71,0.48,4690.5796,3,4,8,7,762,26,819,817
1,32.969961,3.605e-30,0.67,0.412,4224.8169,4,4,4,2,762,26,819,817
1,32.99296,4.999e-33,0.77,0.391,5877.3267,4,4,5,6,762,26,778,817
1,33.154088,4.692e-33,0.67,0.412,5653.0264,4,4,4,2,762,26,819,817
1,33.278228,3.244e-29,0.69,0.412,4031.8535,4,4,6,6,762,26,778,817
1,33.320615,1.328e-31,0.57,0.352,4348.4146,4,4,4,2,762,26,819,817
